idx,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45
H8,0.132890365448505,0.07859922178988327,0.08620689655172414,0.06650641025641026,0.058159722222222224,0.07220496894409938,0.024514811031664963,0.05389221556886228,0.01599247412982126,0.09367493995196156,0.08924843423799582,0.030553787396562698,0.10670511896178803,0.12755102040816327,0.07071547420965059,0.10396039603960396,0.13203214695752008,0.03194444444444444,0.11424100156494522,0.15838509316770186,0.06666666666666667,0.19176470588235295,0.07676455435342606,0.17816527672479152,0.03909465020576132,0.13598209289311697,0.06255283178360102,0.13995215311004786,0.12448812448812449,0.018633540372670808,0.11835577604535791,0.04533152909336942,0.1292929292929293,0.13274336283185842,0.046812749003984064,0.13451086956521738,0.12053571428571429,0.06578947368421052,0.17755775577557756,0.07167955024595925,0.1443850267379679,0.14591009579955785,0.17412333736396615,0.025328330206378986,0.12560054907343857,0.020361990950226245
A5,0.10668207202002696,0.07655729909652877,0.08317978415372466,0.05005382131324004,0.058681672025723476,0.0602688919796013,0.026619343389529725,0.05723336853220697,0.012156448202959831,0.0626965820926819,0.06592103033384172,0.023943661971830985,0.09659090909090909,0.09754224270353302,0.04622927854307728,0.0878169449598021,0.11086870289567632,0.01557377049180328,0.08375751966682092,0.1417260490894695,0.06144526179143228,0.12990330231709543,0.061756876663708965,0.14592533119229226,0.02564102564102564,0.11654787131573878,0.07425626610447411,0.1109846328969835,0.09943502824858758,0.01861971260878365,0.10127446517979062,0.03400035417035594,0.1254831229064674,0.12238805970149254,0.05423406279733587,0.1239850779021286,0.10999484801648635,0.06625766871165645,0.1598479767493852,0.06485114239556888,0.1262572789835892,0.14754098360655737,0.14914202263599854,0.03156190990018883,0.09829991281604185,0.031512605042016806
B5,0.11875786823331934,0.18081180811808117,0.11642743221690591,0.09278350515463918,0.0692588092345079,0.07962823411203215,0.03244206773618538,0.05163758068371982,0.012124886329190664,0.05384990253411306,0.048071442143264295,0.01983852364475202,0.08604887983706722,0.09256004686584651,0.04201680672268908,0.07303628847037207,0.12068591274148036,0.016977128035840602,0.09416149068322982,0.14616216216216216,0.07063676205207528,0.14527363184079603,0.05801621958827199,0.09667405764966741,0.022150768131475526,0.13291549600172897,0.05819209039548023,0.11693464188765922,0.10420997920997921,0.016697588126159554,0.13746145940390544,0.03120509135701088,0.11777501553760099,0.1245618765165813,0.0680073126142596,0.12065392585770204,0.119906868451688,0.0808844922897876,0.13516927741283477,0.08163797600417319,0.15267680105750164,0.11177474402730375,0.17503085150143974,0.03906723198061781,0.09415938864628821,0.02750322303394929
C5,0.1574114560559685,0.14187893727745823,0.1881918819188192,0.10908035973310125,0.07865853658536585,0.10414364640883977,0.02756892230576441,0.06736035049288061,0.022845575477154424,0.0924223602484472,0.08261428309161006,0.023246411966848596,0.13621834275879027,0.13907902924704418,0.06748641692879612,0.11268587360594795,0.17644502390265102,0.024206815511163337,0.13588606117207566,0.20884077582318447,0.10414052697616061,0.19821393904096293,0.08791642026414351,0.16701268742791234,0.03681214421252372,0.17562568008705115,0.09284979423868313,0.1689997971190911,0.14920159680638723,0.028107861060329066,0.15890142226581658,0.05106100795755968,0.15354449472096532,0.17101024890190336,0.07778220981252493,0.17345399698340874,0.1709753231492362,0.09927284223838129,0.20136986301369864,0.11050516647531573,0.18741542625169147,0.172746457642448,0.21674662014827736,0.05399431638774866,0.13144963144963145,0.04093945270415859
D5,0.06340859882462109,0.06322529011604641,0.0481599273057701,0.07647584973166369,0.02827316224445411,0.028423772609819122,0.01876172607879925,0.02533728200065811,0.006397441023590564,0.023958333333333335,0.01981439678956609,0.011462119094213028,0.04297580353918382,0.04311377245508982,0.02271788517141677,0.03279279279279279,0.05277864017385905,0.008264462809917356,0.04338394793926247,0.08186195826645265,0.03022289384208538,0.07983563252127972,0.02838283828382838,0.05040823571175009,0.015376984126984126,0.06993222427603205,0.0239105283455457,0.05339805825242718,0.047335203366058905,0.0042643923240938165,0.06481481481481481,0.010911650827173531,0.04806465333900468,0.06280587275693311,0.024062674874090653,0.0653572637995259,0.05518394648829431,0.03238341968911917,0.08017741385192767,0.030726256983240222,0.07525453740593183,0.053843152555598905,0.09353421217827998,0.022727272727272728,0.04125286478227655,0.013430656934306569
E5,0.0718475073313783,0.08498309995171414,0.06510565391205025,0.04265129682997118,0.15990990990990991,0.07439134355275022,0.03052064631956912,0.026418362927674317,0.014690982776089158,0.03756058158319871,0.03552833078101072,0.017076218242399,0.05348934391976599,0.07150153217568948,0.0326549929010885,0.044512663085188024,0.07489740082079344,0.00904799370574351,0.05886879569065025,0.09771754636233952,0.04186046511627907,0.07926829268292683,0.028663561447509853,0.05489614243323442,0.009673518742442563,0.07984246330110992,0.033825631252977606,0.06935483870967742,0.06698756518251103,0.009735202492211837,0.07617260787992496,0.02118491921005386,0.06747843734145104,0.07267441860465117,0.028804007514088917,0.06619104240982956,0.07659167065581618,0.04087048832271762,0.08300738809213386,0.046194456665200175,0.08584422967595225,0.060039370078740155,0.11367492365117068,0.028037383177570093,0.05,0.013659237958303379
F5,0.12315985900891561,0.09162509845103702,0.10430364614465033,0.05260011954572624,0.06060606060606061,0.1574468085106383,0.039378238341968914,0.04601518026565465,0.016908929101156926,0.05491585473870682,0.06238953693884765,0.019591141396933562,0.09541627689429373,0.09608843537414966,0.04573804573804574,0.08867545231181595,0.1463318948607297,0.02194073738973083,0.11143497757847534,0.18421582444131265,0.09237328280435812,0.16881028938906753,0.06065034709535988,0.14226992464032884,0.031961917715062904,0.13130128956623682,0.06473214285714286,0.11979713186428821,0.10926532522227421,0.025565610859728506,0.14282485875706213,0.036083442961849274,0.12251279135872654,0.13558884297520662,0.06278822277403334,0.13032581453634084,0.13266140016344322,0.07610221847795563,0.15780318091451292,0.09195684158901422,0.13986013986013987,0.1484593837535014,0.18135124456736468,0.04887795880725484,0.11049584696702744,0.033471887989499016
G5,0.04770318021201413,0.038390092879256967,0.03872602243937749,0.028424657534246577,0.038338658146964855,0.030253025302530254,0.08349900596421471,0.018654755648975303,0.006745362563237774,0.03469442220443021,0.02388749759198613,0.010238034297414897,0.03478026422216231,0.03796610169491525,0.020987654320987655,0.035592393954168695,0.050246536745714956,0.004132231404958678,0.03493564486472288,0.05964260849385008,0.026633024950939166,0.05012636899747262,0.020053475935828877,0.03261140154344038,0.010579937304075235,0.05615453728661276,0.0215916101172116,0.041487532244196046,0.04433887569279493,0.0035778175313059034,0.052770448548812667,0.010680907877169559,0.035412096521466624,0.04434589800443459,0.013856812933025405,0.04842050750906266,0.046489563567362426,0.022521008403361343,0.06481481481481481,0.024945175438596492,0.050102951269732326,0.043876262626262624,0.07055419541509014,0.012521150592216581,0.03111495246326707,0.007151664611590629
H5,0.06322364411943937,0.037065488765123875,0.047710381203548306,0.025069637883008356,0.026423200859291084,0.05840509172594534,0.015971148892323546,0.10352941176470588,0.006468882444791434,0.10320284697508897,0.02412046908315565,0.015645586297760212,0.04087667420420943,0.048225469728601256,0.02240032881216605,0.03706199460916442,0.0525200544876646,0.007831534980856248,0.04309728183118741,0.07699221090473338,0.036533084808946875,0.06700434153400868,0.032223559299371575,0.05652759084791386,0.010556127703398558,0.07592727272727273,0.02388305538398188,0.06199261992619926,0.051855997015482186,0.006207966890843249,0.05746308486034513,0.01821578701541336,0.05153933865450399,0.05801435406698564,0.023937600860677782,0.05891608391608392,0.053470329209477876,0.03604179995734698,0.07728,0.031106202834529726,0.07119590507212657,0.06074307057204639,0.09063804412641623,0.022310580958692292,0.04747774480712166,0.01133404809312299
A6,0.030558482613277135,0.013003901170351105,0.025437201907790145,0.034934497816593885,0.013761467889908258,0.019583843329253364,0.02086677367576244,0.019296254256526674,0.02005730659025788,0.02619047619047619,0.010256410256410256,0.008743169398907104,0.018922852983988356,0.025367156208277702,0.0163727959697733,0.023952095808383235,0.0267515923566879,0.0069124423963133645,0.01918158567774936,0.03417721518987342,0.019430051813471502,0.04434589800443459,0.022940563086548488,0.032017075773746,0.008319467554076539,0.02902055622732769,0.018867924528301886,0.029612756264236904,0.025675675675675677,0.003205128205128205,0.034482758620689655,0.006903353057199211,0.03351206434316354,0.033921302578018994,0.01730103806228374,0.03867403314917127,0.03443328550932568,0.010625737898465172,0.054857142857142854,0.018641810918774968,0.03458646616541353,0.0448318804483188,0.040526849037487336,0.00967741935483871,0.02261904761904762,0.009823182711198428
B6,0.040880503144654086,0.01524390243902439,0.034782608695652174,0.01837270341207349,0.01345668629100084,0.017142857142857144,0.013307984790874524,0.03779628443305574,0.011764705882352941,0.06438068579426172,0.02308136180034622,0.014202711426726921,0.027580772261623327,0.014178482068390326,0.013808139534883721,0.020969855832241154,0.03173575129533679,0.004498714652956298,0.026717557251908396,0.049366244162775186,0.013422818791946308,0.04840686274509804,0.016724336793540944,0.03220338983050847,0.005249343832020997,0.03551912568306011,0.017027863777089782,0.027522935779816515,0.0412224591329069,0.004461440407903123,0.030346820809248554,0.009387078961899503,0.03399209486166008,0.04121475054229935,0.007827788649706457,0.0356718192627824,0.040098199672667756,0.01155115511551155,0.04322949777495232,0.015815959741193385,0.039126478616924476,0.04285714285714286,0.05317919075144509,0.010195412064570943,0.03109182935647144,0.005485463521667581
C6,0.05636208368915457,0.022966507177033493,0.04976851851851852,0.01131687242798354,0.021377672209026127,0.021602160216021602,0.009489916963226572,0.01891891891891892,0.008522727272727272,0.0249003984063745,0.09718100890207715,0.03579098067287044,0.060206961429915336,0.04276315789473684,0.030476190476190476,0.046046915725456126,0.05460750853242321,0.006294256490952006,0.04192685102586976,0.07092819614711034,0.03424657534246575,0.06337448559670782,0.025018953752843062,0.04323458767013611,0.012755102040816327,0.07465437788018434,0.02495201535508637,0.06413502109704641,0.05066921606118547,0.005016722408026756,0.062111801242236024,0.011636927851047323,0.040737148399612025,0.052795031055900624,0.01358695652173913,0.05223880597014925,0.04875406283856988,0.03651354534746761,0.0748663101604278,0.044238683127572016,0.07523148148148148,0.04679552390640895,0.09793420045906656,0.02132998745294856,0.05378973105134474,0.01148600143575018
D6,0.030355594102341718,0.014412416851441241,0.016209476309226933,0.01325301204819277,0.010362694300518135,0.009892086330935251,0.004987531172069825,0.013876040703052728,0.008492569002123142,0.011375387797311272,0.03320158102766799,0.028921998247151623,0.0340522133938706,0.010845986984815618,0.012770137524557957,0.016423357664233577,0.027204502814258912,0.004897159647404506,0.018789144050104383,0.027450980392156862,0.008733624454148471,0.029783393501805054,0.011933174224343675,0.020525451559934318,0.005148005148005148,0.03498542274052478,0.009910802775024777,0.01899335232668566,0.017653167185877467,0.0017969451931716084,0.028543307086614175,0.004991680532445923,0.012195121951219513,0.020703933747412008,0.005502063273727648,0.02559867877786953,0.016203703703703703,0.009977827050997782,0.033364226135310475,0.01120162932790224,0.037259615384615384,0.02702702702702703,0.04152823920265781,0.005,0.013013013013013013,0.002102312543798178
E6,0.04601769911504425,0.023554603854389723,0.014796547472256474,0.011306532663316583,0.01650943396226415,0.021589793915603533,0.00141643059490085,0.023386342376052385,0.007407407407407408,0.02991026919242273,0.04574132492113565,0.015932521087160263,0.04928806133625411,0.018561484918793503,0.02885682574916759,0.030303030303030304,0.05970149253731343,0.009054325955734407,0.030969030969030968,0.0432780847145488,0.0192102454642476,0.06291390728476821,0.018961253091508656,0.03740648379052369,0.006738544474393531,0.04043126684636118,0.022099447513812154,0.04233700254022015,0.035678889990089196,0.003656307129798903,0.04024767801857585,0.013798701298701298,0.04020100502512563,0.0464326160815402,0.017663043478260868,0.04986400725294651,0.04468599033816425,0.020884520884520884,0.058823529411764705,0.011917659804983749,0.05597964376590331,0.053631284916201116,0.06341463414634146,0.0163727959697733,0.037267080745341616,0.00336417157275021
F6,0.09686411149825784,0.06875,0.06286266924564797,0.04871323529411765,0.04363636363636364,0.061208875286916604,0.014344262295081968,0.046546546546546545,0.017953321364452424,0.04086021505376344,0.04880883207437536,0.012056737588652482,0.07112253641816624,0.10393964794635373,0.05331179321486268,0.11450381679389313,0.11196105702364395,0.011347517730496455,0.07592891760904685,0.13310580204778158,0.04489164086687306,0.10861423220973783,0.04717566728739913,0.1382059800664452,0.01995798319327731,0.0984060984060984,0.038917089678511,0.09245283018867924,0.08148148148148149,0.012720848056537103,0.08643933386201427,0.023024268823895456,0.10139002452984465,0.12133227597145123,0.042689434364994665,0.10131332082551595,0.10753598645215919,0.04522184300341297,0.1398337112622827,0.05250596658711217,0.09792284866468842,0.12308930008045052,0.14638665843113033,0.03414634146341464,0.08755020080321285,0.022006472491909384
G6,0.05128205128205128,0.03279938977879481,0.03902862098872507,0.016379310344827588,0.018485915492957746,0.026714801444043323,0.00499001996007984,0.01675977653631285,0.009860312243221035,0.019189765458422176,0.0333909038572251,0.007931262392597489,0.040154440154440155,0.04081632653061224,0.04669260700389105,0.04422442244224423,0.0699614890885751,0.006198347107438017,0.031088082901554404,0.06790945406125166,0.03681442524417731,0.07609346914319952,0.02544529262086514,0.05319822672577581,0.010923535253227408,0.054304635761589407,0.027983539094650206,0.058307210031347964,0.04747550866616428,0.005598320503848845,0.05821665438467207,0.014527845036319613,0.04020100502512563,0.07275666936135812,0.014300306435137897,0.060304837640821736,0.05485232067510549,0.02707275803722504,0.08507570295602018,0.02795698924731183,0.05935251798561151,0.06153846153846154,0.09209744503862151,0.014299332697807437,0.052105638829407566,0.013287117273252455
H6,0.06844106463878327,0.031164069660861594,0.04183266932270916,0.018867924528301886,0.00949367088607595,0.030473135525260625,0.006756756756756757,0.02421875,0.008434864104967198,0.021897810218978103,0.0304093567251462,0.00727802037845706,0.047540983606557376,0.052054794520547946,0.026845637583892617,0.0437636761487965,0.06488824801730353,0.007513148009015778,0.031007751937984496,0.08406026962727994,0.03547297297297297,0.0748663101604278,0.028412600370599134,0.06375358166189111,0.015317286652078774,0.06072555205047318,0.017406440382941687,0.049891540130151846,0.03111495246326707,0.009111617312072893,0.04785894206549118,0.017844886753603295,0.05503731343283582,0.0705244122965642,0.019672131147540985,0.05803571428571429,0.047573739295908656,0.026743075453677174,0.08806404657933042,0.033003300330033,0.0642570281124498,0.06942003514938488,0.07989347536617843,0.015920398009950248,0.039484978540772535,0.013513513513513514
A7,0.11292775665399239,0.07051909892262488,0.08255451713395638,0.041549691184727684,0.038060479666319084,0.059955257270693514,0.02264600715137068,0.04324097397145256,0.018069179143004648,0.05780590717299578,0.055496641922940966,0.016246953696181964,0.07594316511513964,0.07868525896414343,0.04286387187941592,0.06415257910706545,0.12381345439537764,0.01779064956557716,0.08076923076923077,0.10733526730211355,0.04710144927536232,0.11373475009838646,0.05526036131774708,0.1268882175226586,0.02061248527679623,0.09106310885218127,0.034725480994838104,0.0926517571884984,0.06815084052703317,0.006366892160764027,0.10882765063054647,0.02967877094972067,0.10526315789473684,0.09642301710730948,0.04682686383240912,0.1245360824742268,0.09748743718592964,0.05871725383920506,0.15664765247915752,0.06190691369182106,0.11331592689295039,0.14126582278481012,0.13850616388687453,0.027823240589198037,0.10004426737494466,0.02576370997423629
B7,0.05525179856115108,0.0436241610738255,0.056986070071760236,0.03506650544135429,0.030132583366813983,0.031384615384615386,0.018061674008810574,0.030493555485696322,0.009419152276295133,0.0324967824967825,0.03580901856763926,0.00757336699274219,0.051593323216995446,0.05506607929515418,0.026628283555235697,0.051735015772870666,0.07826352797309691,0.014591741695125737,0.04657039711191336,0.07269279393173199,0.030795262267343484,0.07267950963222417,0.02566225165562914,0.06986415303576379,0.011278195488721804,0.056578947368421055,0.019482952416635443,0.05242718446601942,0.04803178042614662,0.004683109584764283,0.06892697466467958,0.02091152815013405,0.06510015408320494,0.0668859649122807,0.019661636945587563,0.07337461300309597,0.05477245267821184,0.03564584131851284,0.10428244524354364,0.034518113465481885,0.0728643216080402,0.07607090103397342,0.10116943160184934,0.01351922264469793,0.06637613141133088,0.010553337136337706
C7,0.07777777777777778,0.050359712230215826,0.05066921606118547,0.033590558329550615,0.044144144144144144,0.03650220617729643,0.012168141592920354,0.030903328050713153,0.005721830985915493,0.03681214421252372,0.046092796092796096,0.011003236245954692,0.06813627254509018,0.06666666666666667,0.02479692176143651,0.060527292981804676,0.08976660682226212,0.01427079707622694,0.060476004682013265,0.09707351891506068,0.038635429510891904,0.10598462052825142,0.03522867737948084,0.08307480179248534,0.017797552836484983,0.07441348973607038,0.03558129913115432,0.06493506493506493,0.06649053280493175,0.008620689655172414,0.07045260461144322,0.02419882275997384,0.0699074074074074,0.07915789473684211,0.026475455046883617,0.08567262121764492,0.08488063660477453,0.04321277595115078,0.10457774269928966,0.03687196110210697,0.0907715582450832,0.087248322147651,0.10843373493975904,0.019990248659190638,0.06835172659309363,0.015518913676042677
D7,0.10563002680965147,0.07232496697490093,0.07581227436823104,0.053019145802650956,0.05776173285198556,0.06054519368723099,0.01988400994200497,0.03803576497303435,0.011347517730496455,0.05312591722923393,0.058823529411764705,0.010942760942760943,0.08862433862433862,0.07205012182387747,0.0481421647819063,0.0725560786485738,0.10213455822750608,0.007522986904430203,0.08051784022734448,0.1446664790318041,0.07534246575342465,0.15291800049248955,0.05626477541371158,0.14270002749518834,0.023524720893141945,0.08939311098961181,0.017628205128205128,0.06666666666666667,0.0740857503152585,0.005603810591202018,0.11317135549872123,0.028254288597376387,0.11343176089305006,0.1293800539083558,0.0378494623655914,0.1337971635001338,0.11803165863730214,0.057172557172557176,0.176238225463385,0.06056742110296462,0.11554078995939461,0.14910277324632953,0.17004561581348202,0.03640500568828214,0.10280076384468491,0.023826714801444042
E7,0.0783744557329463,0.03210576015108593,0.060133630289532294,0.021229050279329607,0.02553191489361702,0.05294619982920581,0.007326007326007326,0.020185029436501262,0.012396694214876033,0.03357531760435572,0.016891891891891893,0.0008532423208191126,0.04930966469428008,0.015021459227467811,0.02735562310030395,0.019834710743801654,0.030848329048843187,0.004251700680272109,0.05311355311355311,0.14461538461538462,0.07632933104631218,0.15762463343108504,0.025071633237822348,0.07171000788022065,0.003694581280788177,0.011945392491467578,0.00390625,0.013782542113323124,0.0136986301369863,0.0035211267605633804,0.05798479087452472,0.0118137595552467,0.051759834368530024,0.07798617966436328,0.00821917808219178,0.14285714285714285,0.05928085519922255,0.020833333333333332,0.15092674315975288,0.03463992707383774,0.0945945945945946,0.09822361546499478,0.125,0.013761467889908258,0.08766859344894026,0.0007541478129713424
F7,0.08740359897172237,0.0422976501305483,0.04159343878148799,0.03234802007808143,0.02902675014228799,0.04630495790458372,0.007119741100323625,0.030009233610341645,0.009698275862068966,0.04911955514365153,0.02799712849964106,0.005249343832020997,0.06905116741182316,0.03015873015873016,0.03673047077082255,0.038356164383561646,0.05024027959807777,0.0040286481647269475,0.06281407035175879,0.12924865831842575,0.06616915422885572,0.14723438121766813,0.02418154761904762,0.09553349875930521,0.005418422636965683,0.028695652173913042,0.005832449628844115,0.020910209102091022,0.025163563160543533,0.004440497335701598,0.07186858316221766,0.02309384164222874,0.07113821138211382,0.10158121705797796,0.01593625498007968,0.1027900146842878,0.08512990602542841,0.03541781959048146,0.15672676837725383,0.041604754829123326,0.10317002881844381,0.10782789009849664,0.1481629392971246,0.01829988193624557,0.07532347504621072,0.005386687187379761
G7,0.11662198391420911,0.0684811237928007,0.0890557939914163,0.049019607843137254,0.045142296368989206,0.06780923994038748,0.0192090395480226,0.05104408352668213,0.009737098344693282,0.06150159744408946,0.060874704491725766,0.022288261515601784,0.09626556016597511,0.09194312796208531,0.052226027397260275,0.08384146341463415,0.09728506787330317,0.009420289855072464,0.07242990654205607,0.144793152639087,0.04991680532445923,0.11538461538461539,0.06408706166868199,0.12761506276150628,0.029880478087649404,0.09644670050761421,0.04653371320037987,0.09932885906040269,0.11348122866894197,0.010309278350515464,0.1064891846921797,0.03647214854111406,0.12667946257197696,0.12061939690301549,0.044543429844097995,0.12755461592670894,0.11349419124218052,0.06548672566371681,0.1491628614916286,0.08023159636062861,0.1472569778633301,0.14260407440212577,0.14246762099522836,0.03956478733926805,0.08475894245723173,0.029881862404447533
H7,0.14257474672596984,0.12218649517684887,0.13913690476190477,0.11582213029989659,0.10467980295566502,0.12253829321663019,0.055991440798858774,0.0909873708381171,0.036264112213479305,0.10250451846114124,0.10089781958101753,0.0487578360807987,0.12991765782250686,0.13892757660167132,0.08278344331133773,0.10865087538619979,0.13493574488338886,0.030619865571321882,0.10629453681710213,0.16311674305742788,0.10012399256044638,0.15815485996705106,0.08528198074277854,0.19475747182753553,0.05635491606714628,0.13121476166068682,0.08725945587259455,0.11784107946026987,0.12103112228858849,0.03048180924287119,0.14010624169986718,0.054155874735107135,0.17592592592592593,0.1561720698254364,0.07435508345978756,0.19541375872382852,0.13884785819793205,0.10317720275139207,0.26981951108064883,0.08484684196259148,0.194141689373297,0.23296962547920969,0.1891156462585034,0.039961327747341284,0.157514450867052,0.04571308194649252
A8,0.164604125083167,0.13497363796133569,0.12682602921646746,0.1151252408477842,0.10577991848832902,0.10785503728108202,0.05844477464091134,0.08153191489361702,0.05523893029373082,0.1016450448040658,0.09871465295629821,0.05674978503869303,0.12477691850089233,0.1692581075077743,0.114021268215833,0.14386104481569875,0.1462144155057541,0.0315287603814211,0.11338398597311514,0.16514986045382843,0.09624108878807518,0.15224751897256275,0.10017207472959685,0.24434911730737502,0.06682577565632458,0.1449468085106383,0.1106762680025047,0.12966274910577413,0.13598200899550225,0.02694971394158386,0.14914751667902149,0.06126616746085772,0.19258536585365854,0.17786187322611163,0.056643356643356645,0.22352120048857094,0.15731070496083552,0.1053030303030303,0.30028141036252276,0.09760425909494233,0.22609717868338558,0.2596854622171078,0.22428078250863062,0.035338495135993644,0.18354203935599284,0.028120606155288237
B8,0.09993906154783669,0.07791714177118966,0.09146608315098469,0.06399317406143344,0.06190476190476191,0.07047824523552679,0.01782985226693836,0.05639760310186817,0.02164862614487927,0.06856309263311451,0.06778661951075744,0.017194875252865813,0.1015625,0.0957886044591247,0.04707278481012658,0.08711738984191053,0.1060200668896321,0.011444921316165951,0.0850546780072904,0.11870623541180393,0.043225572103160186,0.12918184829413712,0.06503597122302159,0.15396775213404995,0.021421616358325218,0.1378463696948439,0.08592471358428805,0.11222722549359196,0.0717610550814585,0.0070969922271037515,0.10170195101701951,0.028056704075605433,0.1020140105078809,0.108984375,0.046430354468297554,0.14281139929554915,0.11352459016393443,0.055389859394972304,0.17471872931833224,0.06789413118527042,0.12802148612354522,0.15748031496062992,0.15800865800865802,0.045021645021645025,0.10571216617210683,0.028562653562653563
C8,0.07938820101966497,0.051842598376014994,0.06748238783833889,0.03801076971808679,0.037298387096774195,0.05688622754491018,0.022026431718061675,0.04519932622122403,0.009636307118433322,0.05097365406643757,0.04943291247592553,0.012135922330097087,0.06693276020878108,0.06809338521400778,0.0352755905511811,0.06914614981665794,0.07694254619083776,0.008813900780659783,0.06857142857142857,0.09753539590980598,0.04079254079254079,0.08552317247969422,0.03694636100600935,0.0901950848745883,0.01879248300679728,0.07325912503235828,0.027231892195395846,0.06815816857440167,0.09892541087231353,0.040506958250497015,0.08031774051191527,0.02337228714524207,0.08663682864450128,0.10085092971950835,0.02802303262955854,0.11975407645014702,0.07523716061498201,0.0410958904109589,0.13766305856230918,0.04773341338937256,0.10418866596268919,0.11252446183953033,0.1164745437079731,0.01848622253226369,0.06789667896678966,0.017679825623637686
D8,0.06169965075669383,0.03001765744555621,0.04111498257839721,0.024445893089960886,0.017297650130548303,0.03708472830285862,0.0036403349108117948,0.021354166666666667,0.00852359208523592,0.022129653736006248,0.01940359477124183,0.003653190452995616,0.051230681167716084,0.02545568824638592,0.024140869071286566,0.02636968766001024,0.025463535228677378,0.0019646365422396855,0.04319906596614127,0.015501968503937008,0.00582039911308204,0.014376620315814282,0.01885593220338983,0.06477541371158392,0.0024708789269325803,0.07972724888539208,0.07142857142857142,0.10368550368550368,0.007758620689655172,0.000974184120798831,0.03762029746281715,0.01645734084019056,0.03565891472868217,0.054245283018867926,0.0068592057761732855,0.09127644402186831,0.04932735426008968,0.020369790034471952,0.10940257121250314,0.026138507140932365,0.08425145819831498,0.0707323865218602,0.12038703870387038,0.007548408270429931,0.05984970477724101,0.00436046511627907
E8,0.045155221072436504,0.016577060931899642,0.03869346733668342,0.00918762088974855,0.010268948655256724,0.02294958615500376,0.004464285714285714,0.008888888888888889,0.004113345521023766,0.00864336715520481,0.006604623236265386,0.004403669724770643,0.035211267605633804,0.011826544021024968,0.010817827780181739,0.008833271991166729,0.010869565217391304,0.0011542901115813775,0.030048076923076924,0.008710801393728223,0.004595940252776714,0.007301587301587302,0.008234217749313814,0.03693843594009984,0.0010610079575596816,0.10598111227701994,0.08003369839932603,0.11125611745513866,0.0061074918566775245,0.0018181818181818182,0.01653575857792476,0.00849443468072642,0.013711151736745886,0.038395168248490076,0.002736726874657909,0.0763963963963964,0.03495311167945439,0.00824295010845987,0.11361981063364894,0.014670896114195083,0.05308056872037915,0.04398340248962656,0.09874959923052261,0.004768717215069146,0.042527821939586645,0.002221516978736909
F8,0.06262425447316103,0.033075734157650694,0.045644599303135885,0.027138440398488492,0.02113876576883737,0.031647358010737495,0.01195219123505976,0.024141942990110528,0.006312292358803987,0.030005770340450086,0.02970516515185103,0.007199794291591669,0.06407995296884186,0.041857423152387184,0.028615384615384615,0.040390349688262404,0.06235565819861432,0.004824443848834093,0.054814814814814816,0.05502271580010096,0.01076487252124646,0.04713064713064713,0.02669902912621359,0.07771609833465504,0.008293838862559242,0.04324734446130501,0.009450171821305841,0.025584795321637425,0.08758451137062077,0.04653650708745654,0.07610931531002058,0.020399305555555556,0.053926525109538256,0.08380072583305839,0.012195121951219513,0.08380994280686317,0.06352390504847877,0.04027281584930172,0.11194236630645608,0.034911242603550295,0.06985956067698956,0.07855559075071271,0.09683882457702582,0.014041095890410958,0.05303244005641749,0.007478890229191798
G8,0.09699869508481948,0.06448934403542762,0.09081902245706737,0.05297600498597694,0.04783530124129579,0.058168942842690946,0.019755747126436782,0.0452186805040771,0.015639374425023,0.049297641134375826,0.05742013748483623,0.016294227188081937,0.07864260705628871,0.08486017357762778,0.05452971725331795,0.06548060291574005,0.1026512576478586,0.00945179584120983,0.07142857142857142,0.1103515625,0.04855371900826446,0.1123725671918443,0.047128129602356406,0.13160355306217858,0.025758645024700072,0.08859520313264807,0.037917544387601566,0.08392772230147408,0.1115949918345128,0.03288384196829903,0.09132290184921764,0.03912175648702595,0.109499852027227,0.10972497873546924,0.0480395619922289,0.12961656080922135,0.09456740442655935,0.05838546321120048,0.16794441782462866,0.05970548862115127,0.12608,0.13583733408641627,0.1416472580986661,0.03001936733376372,0.08994297563504407,0.022707034728406055
H8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
